DIA_TRANSPORTE,"NOMBRE_EMPRESA","LINEA","AMBA","TIPO_TRANSPORTE","JURISDICCION","PROVINCIA","MUNICIPIO",CANTIDAD,"DATO_PRELIMINAR"
2026-01-14,"COOPERATIVA DE TRABAJO NUEVO EXPRESO LIMITADA","LINEA 8","NO","COLECTIVO","MUNICIPAL","ENTRE RÍOS","CONCORDIA",788,"NO"
2026-01-14,"ENTE MUNICIPAL DE SERVICIOS URBANOS","LINEA 8","NO","COLECTIVO","MUNICIPAL","LA PAMPA","SANTA ROSA",78,"NO"
2026-01-14,"EL RAYO BUS S.R.L.","LINEA 8","NO","COLECTIVO","MUNICIPAL","TUCUMAN","SAN MIGUEL DE TUCUMAN",2932,"NO"
2026-01-14,"TRANSPORTES RIO GRANDE S.A.C.I.F.","LINEA 8","SI","COLECTIVO","NACIONAL","JN","SD",48713,"NO"
2026-01-14,"RISSMA S.R.L","LINEA 80","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",3880,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 801","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",529,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 802","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",146,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 803","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",207,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 804","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",1348,"NO"
2026-01-14,"RISSMA S.R.L","LINEA 81","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",4861,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 810","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",2792,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 811","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",3284,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 812","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",3033,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 813","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",3021,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 815","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",589,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 816","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",200,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 817","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",461,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 818","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",240,"NO"
2026-01-14,"RISSMA S.R.L","LINEA 82","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",4916,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 820","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",8514,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 821","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",709,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 823","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",1491,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 824","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",8486,"NO"
2026-01-14,"RISSMA S.R.L","LINEA 83","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",2352,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 830","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",3180,"NO"
2026-01-14,"RISSMA S.R.L","LINEA 84","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",1878,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 840","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",3301,"NO"
2026-01-14,"RISSMA S.R.L","LINEA 85","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",1980,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 850","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",710,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 852","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",144,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 854","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",430,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 855","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",469,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 856","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",137,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 857","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",1138,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 860","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",486,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 861","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",415,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 863","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",99,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 864","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",349,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 865","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",1284,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 866","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",1408,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 867","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",133,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 869","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",40,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 870","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",486,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 871","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",495,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 872","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",417,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 880","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",334,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 881","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",324,"NO"
2026-01-14,"EMPRESA MAIPU S.R.L","LINEA 896","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",357,"NO"
2026-01-14,"COOPERATIVA DE TRABAJO ""12 DE OCTUBRE"" LTADA","LINEA 9","NO","COLECTIVO","MUNICIPAL","ENTRE RÍOS","CONCORDIA",371,"NO"
2026-01-14,"COOPERATIVA DE TRABAJO NUEVO EXPRESO LIMITADA","LINEA 9","NO","COLECTIVO","MUNICIPAL","ENTRE RÍOS","CONCORDIA",959,"NO"
2026-01-14,"TURISMO PALMARES S.R.L.","LINEA 9","NO","COLECTIVO","MUNICIPAL","ENTRE RÍOS","CONCORDIA",528,"NO"
2026-01-14,"GENERAL BELGRANO SRL","LINEA 9","NO","COLECTIVO","MUNICIPAL","TUCUMAN","SAN MIGUEL DE TUCUMAN",3070,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 900","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",5208,"NO"
2026-01-14,"ERSA URBANO SA","LINEA 904","NO","COLECTIVO","NACIONAL","JN","SD",2585,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 905","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",3350,"NO"
2026-01-14,"EMPRESA CEFERINO SOCIEDAD ANONIMA","LINEA 908","NO","COLECTIVO","NACIONAL","JN","SD",1320,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 910","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",4281,"NO"
2026-01-14,"PEHUENCHE S A","LINEA 911 RIO NEGRO","NO","COLECTIVO","NACIONAL","JN","SD",6295,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 911","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",2526,"NO"
2026-01-14,"EMPRESA RIO URUGUAY SRL","LINEA 912","NO","COLECTIVO","NACIONAL","JN","SD",34,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 912","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",3160,"NO"
2026-01-14,"EMPRESA DE TRANSPORTE DE PASAJEROS KO KO SRL","LINEA 914","NO","COLECTIVO","NACIONAL","JN","SD",8613,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 914","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",2190,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 915","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",1957,"NO"
2026-01-14,"SOCSA S.R.L.","LINEA 916","NO","COLECTIVO","NACIONAL","JN","SD",165,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 920","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",1866,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 921","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",989,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 925","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",3805,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 927","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",1267,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 928","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",941,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 930","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",613,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 931","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",1079,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 932","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",1059,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 940","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",2131,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 941","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",2336,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 942","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",2449,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 943","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",2541,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 945","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",2532,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 946","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",2075,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 947","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",600,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 950","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",1977,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 951","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",2062,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 955","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",207,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 960","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",241,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 965","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",320,"NO"
2026-01-14,"EL CACIQUE SA","LINEA 970","NO","COLECTIVO","PROVINCIAL","MENDOZA","SN",642,"NO"
2026-01-14,"MAR Y VALLE S.R.L.","LINEA A PUERTO MADRYN","NO","COLECTIVO","PROVINCIAL","CHUBUT","SN",727,"NO"
2026-01-14,"TAMSE","LINEA A","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",1208,"NO"
2026-01-14,"TRANSPORTE SAN JOSE SA","LINEA A","NO","COLECTIVO","MUNICIPAL","ENTRE RÍOS","PARANA",305,"NO"
2026-01-14,"MUNICIPALIDAD DE LA CIUDAD DE FORMOSA","LINEA A","NO","COLECTIVO","MUNICIPAL","FORMOSA","FORMOSA",1112,"NO"
2026-01-14,"TRANSPORTE CITYBUS TIERRA DEL FUEGO S.R.L","LINEA A","NO","COLECTIVO","MUNICIPAL","SANTA CRUZ","RIO GALLEGOS",202,"NO"
2026-01-14,"ANGUS CATERING S.R.L","LINEA A","NO","COLECTIVO","MUNICIPAL","TIERRA DEL FUEGO","RIO GRANDE",2913,"NO"
2026-01-14,"TAMSE","LINEA A1","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",2847,"NO"
2026-01-14,"TAMSE","LINEA B","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",3541,"NO"
2026-01-14,"TRANSPORTE SAN JOSE SA","LINEA B","NO","COLECTIVO","MUNICIPAL","ENTRE RÍOS","PARANA",448,"NO"
2026-01-14,"TRANSPORTE CITYBUS TIERRA DEL FUEGO S.R.L","LINEA B","NO","COLECTIVO","MUNICIPAL","SANTA CRUZ","RIO GALLEGOS",1445,"NO"
2026-01-14,"ANGUS CATERING S.R.L","LINEA B","NO","COLECTIVO","MUNICIPAL","TIERRA DEL FUEGO","RIO GRANDE",1532,"NO"
2026-01-14,"TAMSE","LINEA B1","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",6023,"NO"
2026-01-14,"EMPRESA EL QUEBRACHAL S.R.L","LINEA B26","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",72,"NO"
2026-01-14,"CONIFERAL S.A.","LINEA B60","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",231,"NO"
2026-01-14,"RISSMA S.R.L","LINEA B80","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",29,"NO"
2026-01-14,"TAMSE","LINEA C","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",3011,"NO"
2026-01-14,"TRANSPORTE SAN JOSE SA","LINEA C","NO","COLECTIVO","MUNICIPAL","ENTRE RÍOS","PARANA",1036,"NO"
2026-01-14,"MUNICIPALIDAD DE LA CIUDAD DE FORMOSA","LINEA C","NO","COLECTIVO","MUNICIPAL","FORMOSA","FORMOSA",830,"NO"
2026-01-14,"TRANSPORTE CITYBUS TIERRA DEL FUEGO S.R.L","LINEA C","NO","COLECTIVO","MUNICIPAL","SANTA CRUZ","RIO GALLEGOS",1285,"NO"
2026-01-14,"ANGUS CATERING S.R.L","LINEA C","NO","COLECTIVO","MUNICIPAL","TIERRA DEL FUEGO","RIO GRANDE",2270,"NO"
2026-01-14,"TAMSE","LINEA C1","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",4348,"NO"
2026-01-14,"TAMSE","LINEA C2","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",323,"NO"
2026-01-14,"TRANSPORTE SAN JOSE SA","LINEA D","NO","COLECTIVO","MUNICIPAL","ENTRE RÍOS","PARANA",1530,"NO"
2026-01-14,"MUNICIPALIDAD DE LA CIUDAD DE FORMOSA","LINEA D","NO","COLECTIVO","MUNICIPAL","FORMOSA","FORMOSA",1801,"NO"
2026-01-14,"TRANSPORTE CITYBUS TIERRA DEL FUEGO S.R.L","LINEA D","NO","COLECTIVO","MUNICIPAL","SANTA CRUZ","RIO GALLEGOS",45,"NO"
2026-01-14,"ANGUS CATERING S.R.L","LINEA D","NO","COLECTIVO","MUNICIPAL","TIERRA DEL FUEGO","RIO GRANDE",211,"NO"
2026-01-14,"TRANSPORTE SAN JOSE SA","LINEA E","NO","COLECTIVO","MUNICIPAL","ENTRE RÍOS","PARANA",484,"NO"
2026-01-14,"TRANSPORTE CITYBUS TIERRA DEL FUEGO S.R.L","LINEA E","NO","COLECTIVO","MUNICIPAL","SANTA CRUZ","RIO GALLEGOS",1491,"NO"
2026-01-14,"ANGUS CATERING S.R.L","LINEA E","NO","COLECTIVO","MUNICIPAL","TIERRA DEL FUEGO","RIO GRANDE",254,"NO"
2026-01-14,"TRANSPORTE SAN JOSE SA","LINEA F","NO","COLECTIVO","MUNICIPAL","ENTRE RÍOS","PARANA",2264,"NO"
2026-01-14,"MUNICIPALIDAD DE LA CIUDAD DE FORMOSA","LINEA F","NO","COLECTIVO","MUNICIPAL","FORMOSA","FORMOSA",1351,"NO"
2026-01-14,"TRANSPORTE SAN JOSE SA","LINEA G","NO","COLECTIVO","MUNICIPAL","ENTRE RÍOS","PARANA",860,"NO"
2026-01-14,"MUNICIPALIDAD DE LA CIUDAD DE FORMOSA","LINEA G","NO","COLECTIVO","MUNICIPAL","FORMOSA","FORMOSA",2619,"NO"
2026-01-14,"TRANSPORTE SAN JOSE SA","LINEA H","NO","COLECTIVO","MUNICIPAL","ENTRE RÍOS","PARANA",885,"NO"
2026-01-14,"MUNICIPALIDAD DE LA CIUDAD DE FORMOSA","LINEA H","NO","COLECTIVO","MUNICIPAL","FORMOSA","FORMOSA",1130,"NO"
2026-01-14,"TRANS BUS SRL","LINEA I","NO","COLECTIVO","MUNICIPAL","CORDOBA","VILLA MARIA",25,"NO"
2026-01-14,"TRANSPORTES 8 DE OCTUBRE S.A.","LINEA INICIAL","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","JUNIN",1612,"NO"
2026-01-14,"MUNICIPALIDAD DE LA CIUDAD DE FORMOSA","LINEA K","NO","COLECTIVO","MUNICIPAL","FORMOSA","FORMOSA",1737,"NO"
2026-01-14,"TRANSPORTE SAN JOSE SA","LINEA L","NO","COLECTIVO","MUNICIPAL","ENTRE RÍOS","PARANA",1159,"NO"
2026-01-14,"MUNICIPALIDAD DE LA CIUDAD DE FORMOSA","LINEA L","NO","COLECTIVO","MUNICIPAL","FORMOSA","FORMOSA",1111,"NO"
2026-01-14,"TRANSP. COMARCAL S.R.L.","LINEA LAGO PUELO / EL MAITEN","NO","COLECTIVO","PROVINCIAL","CHUBUT","SN",6,"NO"
2026-01-14,"TRANSPORTE SAN JOSE SA","LINEA M","NO","COLECTIVO","MUNICIPAL","ENTRE RÍOS","PARANA",168,"NO"
2026-01-14,"EMPRESA NUEVE DE JULIO S.A.T.","LINEA OESTE","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","LA PLATA",34603,"NO"
2026-01-14,"TRANSPORTE SAN JOSE SA","LINEA P","NO","COLECTIVO","MUNICIPAL","ENTRE RÍOS","PARANA",442,"NO"
2026-01-14,"TRANSP. COMARCAL S.R.L.","LINEA PARALELO 42 / CHOLILA","NO","COLECTIVO","PROVINCIAL","CHUBUT","SN",11,"NO"
2026-01-14,"TRANSP. COMARCAL S.R.L.","LINEA PARALELO 42 / EL HOYO","NO","COLECTIVO","PROVINCIAL","CHUBUT","SN",17,"NO"
2026-01-14,"TRANSP. COMARCAL S.R.L.","LINEA PARALELO 42 / EPUYEN","NO","COLECTIVO","PROVINCIAL","CHUBUT","SN",66,"NO"
2026-01-14,"EXPRESSO RADA TILLY S.R.L.","LINEA RADA TILLY / COMODORO RIVADAV","NO","COLECTIVO","PROVINCIAL","CHUBUT","SN",1816,"NO"
2026-01-14,"ZARATE TRANSPORTE S.A.P.E.M.","LINEA RZ-1","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","ZARATE",171,"NO"
2026-01-14,"ZARATE TRANSPORTE S.A.P.E.M.","LINEA RZ-10","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","ZARATE",1082,"NO"
2026-01-14,"ZARATE TRANSPORTE S.A.P.E.M.","LINEA RZ-11","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","ZARATE",1710,"NO"
2026-01-14,"ZARATE TRANSPORTE S.A.P.E.M.","LINEA RZ-2","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","ZARATE",827,"NO"
2026-01-14,"ZARATE TRANSPORTE S.A.P.E.M.","LINEA RZ-3","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","ZARATE",2206,"NO"
2026-01-14,"ZARATE TRANSPORTE S.A.P.E.M.","LINEA RZ-8","SI","COLECTIVO","MUNICIPAL","BUENOS AIRES","ZARATE",1057,"NO"
2026-01-14,"TRANSPORTE RODOLFO PARRA","LINEA SAN JOSE BANDA OESTE","NO","COLECTIVO","PROVINCIAL","CATAMARCA","SN",5,"NO"
2026-01-14,"TAMSE","LINEA SERVICIO ESPECIAL AEROPUERTO","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",296,"NO"
2026-01-14,"EMOVA MOVILIDAD S.A. (ex MTV)","LINEA SUBTE C","SI","SUBTE",,,,63042,"NO"
2026-01-14,"EMOVA MOVILIDAD S.A. (ex MTV)","LINEA SUBTE D","SI","SUBTE",,,,55639,"NO"
2026-01-14,"EMOVA MOVILIDAD S.A. (ex MTV)","LINEA SUBTE E","SI","SUBTE",,,,32360,"NO"
2026-01-14,"EMOVA MOVILIDAD S.A. (ex MTV)","LINEA SUBTE H","SI","SUBTE",,,,38835,"NO"
2026-01-14,"TOBARES DE BOSIO DANIELA","LINEA TERMINAL-LOS ANGELES","NO","COLECTIVO","PROVINCIAL","CATAMARCA","SN",5,"NO"
2026-01-14,"EMPRESA EL QUEBRACHAL S.R.L","LINEA600","NO","COLECTIVO","MUNICIPAL","CORDOBA","CORDOBA",1035,"NO"
2026-01-14,"TRANSPORTE EL 22 SRL","LINEA_001","NO","COLECTIVO","MUNICIPAL","CHUBUT","TRELEW",2534,"NO"
2026-01-14,"PATAGONIA ARGENTINA S.R.L.","LINEA_001_CHT","NO","COLECTIVO","MUNICIPAL","CHUBUT","COMODORO RIVADAVIA",4948,"NO"
2026-01-14,"TRANSPORTE SAN JORGE S.A.","LINEA_001_JUJ","NO","COLECTIVO","MUNICIPAL","JUJUY","SAN SALVADOR DE JUJUY",6440,"NO"
2026-01-14,"EXPRESO COLONIA SA","LINEA_001_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","SAN MARTIN DE LOS ANDES",4013,"NO"
2026-01-14,"LA NUEVA PERLA SRL","LINEA_001_PERG","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","PERGAMINO",978,"NO"
2026-01-14,"COOPERATIVA REGIONAL DE ELECTRICIDAD DE OBRAS Y OTROS SERVICIOS DE GRAL PICO (CORPICO LTDA)","LINEA_001_PMP","NO","COLECTIVO","MUNICIPAL","LA PAMPA","GENERAL PICO",456,"NO"
2026-01-14,"ERSA URBANO SA","LINEA_001_SFE","NO","COLECTIVO","MUNICIPAL","SANTA FE","SANTA FE",4287,"NO"
2026-01-14,"EMPRESA VERCELLI HNOS S A C I F A E I","LINEA_001_SN","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","SAN NICOLAS DE LOS ARROYOS",2361,"NO"
2026-01-14,"MUNICIPALIDAD DE VENADO TUERTO","LINEA_001_VTSFE","NO","COLECTIVO","MUNICIPAL","SANTA FE","VENADO TUERTO",342,"NO"
2026-01-14,"TRANSPORTE EL 22 SRL","LINEA_002","NO","COLECTIVO","MUNICIPAL","CHUBUT","TRELEW",2447,"NO"
2026-01-14,"ERSA URBANO S.A UNION TRANSITORIA","LINEA_002","NO","COLECTIVO","PROVINCIAL","CHACO","SN",814,"NO"
2026-01-14,"PATAGONIA ARGENTINA S.R.L.","LINEA_002_CHT","NO","COLECTIVO","MUNICIPAL","CHUBUT","COMODORO RIVADAVIA",2574,"NO"
2026-01-14,"EXPRESO COLONIA SA","LINEA_002_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","SAN MARTIN DE LOS ANDES",450,"NO"
2026-01-14,"LA NUEVA PERLA SRL","LINEA_002_PERG","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","PERGAMINO",138,"NO"
2026-01-14,"COOPERATIVA REGIONAL DE ELECTRICIDAD DE OBRAS Y OTROS SERVICIOS DE GRAL PICO (CORPICO LTDA)","LINEA_002_PMP","NO","COLECTIVO","MUNICIPAL","LA PAMPA","GENERAL PICO",451,"NO"
2026-01-14,"ERSA URBANO SA","LINEA_002_SFE","NO","COLECTIVO","MUNICIPAL","SANTA FE","SANTA FE",2882,"NO"
2026-01-14,"EMPRESA MAYO SRL","LINEA_002_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",2905,"NO"
2026-01-14,"EMPRESA VERCELLI HNOS S A C I F A E I","LINEA_002_SN","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","SAN NICOLAS DE LOS ARROYOS",1111,"NO"
2026-01-14,"MUNICIPALIDAD DE VENADO TUERTO","LINEA_002_VTSFE","NO","COLECTIVO","MUNICIPAL","SANTA FE","VENADO TUERTO",241,"NO"
2026-01-14,"TIRO FEDERAL RESISTENCIA SRL- LA CORDIAL SRL- MICROBUS SRL. U.T.E","LINEA_003","NO","COLECTIVO","PROVINCIAL","CHACO","SN",1477,"NO"
2026-01-14,"PATAGONIA ARGENTINA S.R.L.","LINEA_003_CHT","NO","COLECTIVO","MUNICIPAL","CHUBUT","COMODORO RIVADAVIA",4667,"NO"
2026-01-14,"TRANSPORTE EL 22 SRL","LINEA_003_CHT","NO","COLECTIVO","MUNICIPAL","CHUBUT","TRELEW",1985,"NO"
2026-01-14,"TRANSPORTE SAN JORGE S.A.","LINEA_003_JUJ","NO","COLECTIVO","MUNICIPAL","JUJUY","SAN SALVADOR DE JUJUY",2029,"NO"
2026-01-14,"EXPRESO COLONIA SA","LINEA_003_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","SAN MARTIN DE LOS ANDES",404,"NO"
2026-01-14,"ERSA URBANO SA","LINEA_003_SFE","NO","COLECTIVO","MUNICIPAL","SANTA FE","SANTA FE",3733,"NO"
2026-01-14,"TRANSPORTE DE PASAJEROS EL TRIUNFO SA","LINEA_003_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",3433,"NO"
2026-01-14,"EMPRESA VERCELLI HNOS S A C I F A E I","LINEA_003_SN","NO","COLECTIVO","MUNICIPAL","BUENOS AIRES","SAN NICOLAS DE LOS ARROYOS",520,"NO"
2026-01-14,"MUNICIPALIDAD DE VENADO TUERTO","LINEA_003_VTSFE","NO","COLECTIVO","MUNICIPAL","SANTA FE","VENADO TUERTO",374,"NO"
2026-01-14,"PATAGONIA ARGENTINA S.R.L.","LINEA_004_CHT","NO","COLECTIVO","MUNICIPAL","CHUBUT","COMODORO RIVADAVIA",4242,"NO"
2026-01-14,"TRANSPORTE EL 22 SRL","LINEA_004_CHT","NO","COLECTIVO","MUNICIPAL","CHUBUT","TRELEW",1795,"NO"
2026-01-14,"COOPERATIVA DE TRABAJO UNION BUS LIMITADA","LINEA_004_JUJ","NO","COLECTIVO","MUNICIPAL","JUJUY","SAN SALVADOR DE JUJUY",2091,"NO"
2026-01-14,"EXPRESO COLONIA SA","LINEA_004_NQN","NO","COLECTIVO","MUNICIPAL","NEUQUÉN","SAN MARTIN DE LOS ANDES",493,"NO"
2026-01-14,"AUTOBUSES SANTA FE S.R.L","LINEA_004_SFE","NO","COLECTIVO","MUNICIPAL","SANTA FE","SANTA FE",2848,"NO"
2026-01-14,"EMPRESA DE TRANSPORTES ALBARDON SRL","LINEA_004_SJUAN","NO","COLECTIVO","PROVINCIAL","SAN JUAN","SN",4725,"NO"
